Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_110.jpg;-2.817086;0;0;3.022383;117.6593;99.12069;359.8596;18.49783;359.1427
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_177.jpg;0;0;0;3.01255;117.831;99.17734;359.8744;18.23246;359.2253
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_244.jpg;0;0;0;2.999124;118.0017;99.23363;359.8669;18.17099;359.3153
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_313.jpg;4.069131;0;0;2.988774;118.2272;99.31075;359.8265;18.53278;359.5036
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_379.jpg;8.110532;0;0;2.9769;118.3936;99.37261;359.7736;19.36933;359.7473
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_445.jpg;12.12632;0;0;2.957616;118.557;99.43924;359.7057;20.70894;0.09928681
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_512.jpg;15;0;0;2.939017;118.7695;99.53679;359.6528;23.22322;0.7004395
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_580.jpg;15;0;0;2.919142;118.9268;99.61522;359.7327;25.22527;1.121207
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_645.jpg;15;0;0;2.898102;119.0835;99.69703;359.9353;27.23307;1.400939
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_712.jpg;15;0;0;2.883863;119.2861;99.80815;0.03540327;30.00072;1.322952
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_779.jpg;15;0;0;2.872395;119.4308;99.89667;359.9462;31.97138;1.10323
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_845.jpg;15;0;0;2.839746;119.5685;99.995;359.9185;33.91514;1.037811
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_910.jpg;11.00912;0;0;2.827936;119.7471;100.1325;359.9202;36.29998;1.049256
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_46_976.jpg;7.148043;0;0;2.81834;119.8792;100.2381;359.9544;37.62081;1.051912
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_047.jpg;11.18575;0;0;2.804532;120.0084;100.3467;0.006562638;38.92034;1.083905
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_110.jpg;15;0;0;2.790088;120.1724;100.4964;0.0002547981;41.29137;1.16359
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_177.jpg;15;0;0;2.775069;120.29;100.6126;359.9913;43.29525;1.187135
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_245.jpg;10.84844;0;0;2.758282;120.4045;100.7311;359.9904;45.10573;1.121352
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_313.jpg;6.868636;0;0;2.748446;120.5527;100.893;0.006135271;46.84835;1.057111
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_379.jpg;2.873055;0;0;2.739941;120.662;101.0147;359.9827;47.59518;0.9990456
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_445.jpg;0;0;0;2.728487;120.7713;101.1356;359.9479;47.86998;0.906289
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_513.jpg;0;0;0;2.719353;120.9164;101.2959;359.8815;47.93801;0.7609427
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_576.jpg;0;0;0;2.710265;121.0246;101.4157;359.8246;47.9444;0.6429767
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_648.jpg;0;0;0;2.698108;121.1681;101.5748;359.7399;47.94652;0.4841543
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_715.jpg;0;0.2099071;0;2.690008;121.2756;101.6939;359.6839;47.94576;0.3625175
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_777.jpg;0;0.4124432;0;2.693833;121.3835;101.8136;359.6586;47.94486;0.2415737
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_845.jpg;0;0.6026981;0;2.707035;121.4924;101.9345;359.6746;47.9452;0.1278384
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_913.jpg;0;0.8049214;0;2.729906;121.6401;102.0985;359.7846;47.9459;359.989
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_47_980.jpg;2.089115;0.5977558;0;2.758685;121.7522;102.2242;359.9265;48.0593;359.9152
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_046.jpg;5.990436;0.4026898;0;2.782907;121.8628;102.353;0.08653347;48.55727;359.9154
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_110.jpg;6.006823;0.2005853;0;2.790743;122.008;102.5271;0.2858163;49.47869;359.9894
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_177.jpg;9.838871;0.008982882;0;2.789168;122.1121;102.66;0.3772421;50.60978;0.1361382
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_246.jpg;14.01359;0;0;2.772541;122.21;102.7945;0.3830563;52.193;0.3630809
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_309.jpg;15;0;0;2.756372;122.3301;102.9768;0.2728157;54.83419;0.7975982
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_381.jpg;15;0;0;2.742788;122.4136;103.1141;0.09167791;56.89643;1.145718
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_448.jpg;10.7438;0;0;2.730156;122.496;103.2505;359.8749;58.72335;1.270185
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_514.jpg;6.780844;0;0;2.717883;122.6057;103.4376;359.8902;60.26095;1.110911
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_578.jpg;2.949257;0;0;2.703;122.6848;103.5802;359.9651;60.89997;0.956156
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_645.jpg;-1.050157;0;0;2.691183;122.7628;103.7221;-0.003325782;61.14256;0.810492
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_714.jpg;-5.162072;0;0;2.681048;122.8698;103.9079;359.9911;60.64798;0.5203195
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_781.jpg;-5.136104;0;0;2.670775;122.9512;104.0452;359.9637;60.04939;0.265903
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_845.jpg;-5.310644;0;0;2.655702;123.035;104.1799;359.9198;59.2001;359.9572
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_912.jpg;-1.317408;0;0;2.647249;123.1456;104.3588;359.8492;58.5416;359.6
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_48_979.jpg;0;0;0;2.63859;123.2271;104.4939;359.8287;58.47153;359.4406
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_046.jpg;4.077777;0;0;2.625578;123.3072;104.6292;359.8117;58.68032;359.3467
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_110.jpg;8.074844;0;0;2.614965;123.4085;104.8115;359.7751;59.72373;359.396
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_176.jpg;11.88074;0;0;2.603226;123.4788;104.9501;359.7229;61.07186;359.5748
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_243.jpg;11.69851;0;0;2.583805;123.5434;105.0901;359.6564;62.79508;359.8746
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_313.jpg;15;0;0;2.572008;123.6217;105.2787;359.5663;65.26999;0.4099495
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_379.jpg;13.19708;0;0;2.556118;123.6766;105.4219;359.591;67.14394;0.7877926
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_446.jpg;9.013365;0;0;2.540303;123.73;105.5665;359.7127;68.6662;1.082043
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_513.jpg;5.019731;0;0;2.530607;123.802;105.7618;0.07594276;69.96863;1.177116
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_580.jpg;0.9928935;0;0;2.517526;123.8552;105.9039;0.128386;70.42349;1.020352
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_644.jpg;-2.868387;0;0;2.51064;123.907;106.0447;0.0951696;70.42159;0.8356926
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_713.jpg;0;0;0;2.502146;123.9746;106.2318;0.02580393;70.29397;0.6160576
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_779.jpg;-3.997834;0;0;2.493654;124.0265;106.3706;359.9564;69.99347;0.4157479
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_845.jpg;-4.013961;0;0;2.479509;124.0809;106.5077;359.8747;69.35107;0.1605751
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_912.jpg;-0.0130143;0;0;2.471706;124.1516;106.6901;359.764;68.96041;359.883
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_49_979.jpg;0;0;0;2.46352;124.2037;106.8269;359.692;68.92501;359.7278
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_046.jpg;0;0;0;2.451411;124.2557;106.9637;359.6504;68.92879;359.6164
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_110.jpg;0;0;0;2.442473;124.325;107.1456;359.6204;68.93826;359.512
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_179.jpg;-1.989413;0;0;2.433648;124.3776;107.2815;359.6161;68.84418;359.4514
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_247.jpg;-2.062105;0;0;2.420431;124.4321;107.4163;359.6261;68.4645;359.3719
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_314.jpg;0;0;0;2.41218;124.5031;107.5959;359.6423;68.33468;359.3463
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_380.jpg;-1.90573;0;0;2.403796;124.5567;107.7298;359.6554;68.22632;359.3371
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_445.jpg;-5.952205;0;0;2.391505;124.6126;107.8623;359.676;67.77257;359.2918
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_512.jpg;-2.000389;0;0;2.382203;124.6883;108.0375;359.7076;67.14231;359.2442
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_579.jpg;0;0;0;2.374129;124.7438;108.1688;359.724;67.0207;359.2613
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_644.jpg;0;0;0;2.363498;124.799;108.2996;359.7334;67.00153;359.2985
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_714.jpg;0;0;0;2.35538;124.8724;108.4731;359.7381;66.99889;359.367
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_781.jpg;0;0;0;2.347488;124.9272;108.6026;359.7313;66.99841;359.427
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_848.jpg;0;0;0;2.336841;125;108.7745;359.7214;67.00117;359.5262
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_915.jpg;4.028846;0;0;2.328704;125.0524;108.9034;359.7021;67.28938;359.6501
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_50_979.jpg;8.00243;0;0;2.318753;125.101;109.0331;359.6706;68.06885;359.8579
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_045.jpg;11.84745;0;0;2.302824;125.145;109.1635;359.6295;69.28571;0.1513167
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_111.jpg;7.813956;0;0;2.291723;125.2007;109.3379;359.6285;70.8883;0.5212583
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_178.jpg;7.832827;0;0;2.282964;125.2409;109.4692;359.6666;71.85462;0.7631012
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_245.jpg;11.96214;0;0;2.267005;125.2777;109.6017;359.7652;73.03596;0.9919268
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_313.jpg;11.89921;0;0;2.250928;125.3214;109.7802;0.01933604;75.00237;1.191978
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_379.jpg;7.902652;0;0;2.240792;125.3524;109.9101;-0.0007113002;76.26798;1.108813
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_446.jpg;3.909432;0;0;2.233534;125.3805;110.04;359.9557;77.08308;0.9973605
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_513.jpg;0;0;0;2.226439;125.4182;110.2126;359.8835;77.45937;0.8135674
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_579.jpg;0;0;0;2.218788;125.4467;110.3412;359.819;77.49419;0.6606792
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_644.jpg;0;0;0;2.208874;125.4751;110.4695;359.7517;77.50045;0.5090162
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_711.jpg;0;0;0;2.201403;125.5127;110.6398;359.6619;77.5023;0.3131855
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_780.jpg;0;0;0;2.193905;125.5408;110.767;359.5973;77.50292;0.1742838
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_847.jpg;0;0;0;2.183879;125.5688;110.894;359.537;77.50339;0.0446217
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_914.jpg;2.027522;0;0;2.176348;125.605;111.063;359.4771;77.61385;359.9215
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_51_980.jpg;6.092069;0;0;2.165191;125.6294;111.1901;359.45;78.06116;359.9125
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_048.jpg;10.02741;0;0;2.155268;125.6558;111.3597;359.4093;79.37143;0.04532137
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_110.jpg;14.037;0;0;2.143212;125.6702;111.4872;359.4049;80.85669;0.2325415
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_177.jpg;15;0;0;2.128297;125.6799;111.6149;359.4387;82.61789;0.4664059
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_248.jpg;12.77042;0;0;2.111907;125.6878;111.7852;359.5453;84.9044;0.7889702
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_315.jpg;8.712144;0;0;2.103631;125.6933;111.9146;359.7584;86.16833;0.8872278
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_381.jpg;4.802316;0;0;2.094937;125.6976;112.0436;359.9744;87.01713;0.9479941
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_447.jpg;0.8000357;0;0;2.086627;125.7026;112.1712;0.1248579;87.43525;0.9432807
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_511.jpg;0;0;0;2.080897;125.7106;112.3389;0.212555;87.53164;0.8414457
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_579.jpg;-0.002161413;0;0;2.074164;125.7166;112.4635;0.2364436;87.4642;0.744226
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_645.jpg;-2.138184;0;0;2.065307;125.7226;112.5873;0.2377098;87.41014;0.643582
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_709.jpg;-2.024348;0;0;2.057189;125.7331;112.751;0.2022246;86.96767;0.4468134
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_780.jpg;0;0;0;2.050809;125.7399;112.8729;0.157471;86.87971;0.3274002
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_846.jpg;0;0;0;2.04189;125.7464;112.9942;0.09918799;86.86738;0.2148869
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_913.jpg;0;0.2004758;0;2.037657;125.7551;113.1556;0.01807277;86.86578;0.07402956
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_52_979.jpg;0;0.4006726;0;2.041583;125.7616;113.2775;359.9799;86.86594;359.9775
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_047.jpg;0;0.6008042;0;2.061249;125.7682;113.401;359.9803;86.86623;359.8903
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_111.jpg;1.985535;0.801066;0;2.086479;125.7765;113.5696;0.06468458;86.97127;359.807
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_177.jpg;5.845881;0.7962411;0;2.119323;125.7796;113.6997;0.1925578;87.48734;359.8257
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_247.jpg;9.842336;0.5964184;0;2.157112;125.7788;113.8318;0.3469485;88.44899;359.9337
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_312.jpg;14.10607;0.3832315;0;2.171798;125.77;114.0084;0.509222;90.48389;0.1888586
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_379.jpg;13.00268;0.1914414;0;2.177747;125.7586;114.1396;0.5613548;92.21844;0.4205883
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_447.jpg;8.995337;0;0;2.17946;125.7457;114.2696;0.5583841;93.65823;0.6335962
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_514.jpg;4.939941;0;0;2.176059;125.7295;114.4398;0.3924313;94.89822;0.7705699
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_581.jpg;0.9464758;0;0;2.171151;125.7176;114.5657;0.1911279;95.27786;0.805771
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_646.jpg;0;0;0;2.161895;125.7061;114.6915;359.9942;95.35266;0.8186185
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_712.jpg;0;0;0;2.154297;125.6911;114.8595;359.7923;95.35153;0.7696214
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_781.jpg;0.03864527;0;0;2.146439;125.6803;114.9856;359.6735;95.27228;0.6908537
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_848.jpg;4.04836;0;0;2.135972;125.6626;115.1533;359.5532;95.61115;0.632327
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_914.jpg;8.052755;0;0;2.126987;125.6458;115.2786;359.5099;96.34238;0.6319802
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_53_980.jpg;12.08861;0;0;2.11522;125.6248;115.4036;359.5269;97.53189;0.6694425
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_046.jpg;15;0;0;2.096984;125.5989;115.5277;359.599;99.10318;0.7497959
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_110.jpg;15;0;0;2.084241;125.5577;115.6918;359.7729;101.4419;0.8821788
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_177.jpg;15;0;0;2.073148;125.5221;115.8132;359.9284;103.2464;1.005635
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_246.jpg;12.98729;0;0;2.059384;125.4836;115.9321;0.03231703;105.0309;1.122512
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_312.jpg;9.02313;0;0;2.05603;125.433;116.087;359.9845;106.8156;1.074537
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_383.jpg;4.773036;0;0;2.048743;125.3933;116.2022;359.943;107.7076;0.9980165
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_450.jpg;0.7838932;0;0;2.042414;125.3418;116.3559;359.8856;108.1761;0.8331115
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_512.jpg;-1.881326;0;0;2.035464;125.3046;116.471;359.829;108.1357;0.6730552
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_579.jpg;-5.866728;0;0;2.027297;125.2702;116.5864;359.7628;107.6581;0.4487856
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_648.jpg;-1.875638;0;0;2.016456;125.2365;116.7015;359.698;107.1928;0.2263953
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_710.jpg;0;0;0;2.010139;125.1895;116.8537;359.6192;107.0795;0.001492426
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_780.jpg;0;0;0;2.003214;125.1543;116.9675;359.5651;107.0721;359.8525
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_846.jpg;0;0;0;1.993657;125.1188;117.0811;359.5373;107.0806;359.7435
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_913.jpg;0;0;0;1.986065;125.0716;117.2326;359.5327;107.091;359.6386
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_54_980.jpg;0;0;0;1.978671;125.0362;117.3461;359.5496;107.0977;359.59
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_046.jpg;4.017149;0;0;1.969175;124.9997;117.4588;359.5653;107.314;359.5897
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_110.jpg;4.025871;0;0;1.960511;124.9478;117.6072;359.5847;108.055;359.6875
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_177.jpg;0.2191481;0;0;1.954263;124.9103;117.7184;359.5987;108.2884;359.7305
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_248.jpg;0;0;0;1.945472;124.8735;117.8294;359.6105;108.3227;359.7602
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_315.jpg;4.076367;0;0;1.938518;124.8223;117.9759;359.6185;108.68;359.8606
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_378.jpg;8.032475;0;0;1.927568;124.7811;118.0839;359.6165;109.3502;0.005125624
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_445.jpg;7.878338;0;0;1.916915;124.7368;118.1901;359.607;110.3699;0.2143583
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_512.jpg;3.88869;0;0;1.91074;124.6789;118.3321;359.6453;111.27;0.3944212
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_579.jpg;0;0;0;1.904467;124.6367;118.4388;359.6797;111.4825;0.466319
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_645.jpg;0;0;0;1.89567;124.595;118.5452;359.7121;111.508;0.5066845
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_711.jpg;0;0;0;1.889022;124.5397;118.6865;359.7504;111.5105;0.5352901
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_780.jpg;0;0;0;1.882603;124.4983;118.7919;359.7773;111.508;0.5344259
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_846.jpg;0;0;0;1.874063;124.4571;118.8969;359.7941;111.5079;0.5253327
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_913.jpg;0;0;0;1.867673;124.4025;119.0362;359.8114;111.5056;0.4904112
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_55_980.jpg;0;0;0;1.861423;124.3616;119.14;359.8136;111.5057;0.457097
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_046.jpg;0;0.09958026;0;1.85304;124.321;119.2435;359.8138;111.5042;0.4126977
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_110.jpg;0;0.3008209;0;1.853867;124.2665;119.3819;359.8289;111.5041;0.3489654
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_182.jpg;0;0.5026726;0;1.863281;124.2251;119.487;359.8733;111.504;0.2979461
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_247.jpg;0;0.7017012;0;1.890548;124.183;119.594;359.962;111.5039;0.245556
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_314.jpg;0;0.9043323;0;1.921472;124.1251;119.7408;0.1672626;111.5035;0.175609
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_381.jpg;2.036382;1;0;1.974939;124.0801;119.8545;0.3842252;111.5442;0.123652
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_444.jpg;0;1;0;2.018145;124.0341;119.9711;0.6291965;111.5782;0.05153075
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_512.jpg;1.946491;1;0;2.061718;123.9701;120.1304;0.9793662;111.6883;-0.002955636
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_581.jpg;6.172074;1;0;2.104769;123.9184;120.2514;1.237288;112.2188;0.004383655
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_647.jpg;6.261445;1;0;2.158399;123.8642;120.3721;1.3926;113.1266;359.9933
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_711.jpg;2.225486;1;0;2.210178;123.7917;120.5326;1.315399;113.9962;-0.003973496
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_778.jpg;0;1;0;2.257657;123.7363;120.6567;1.286638;114.1426;-0.001440466
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_848.jpg;0;1;0;2.314691;123.6608;120.8269;1.306782;114.154;-0.0007715051
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_915.jpg;0;1;0;2.35688;123.603;120.9573;1.325718;114.1421;-0.001233099
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_56_978.jpg;0;1;0;2.41563;123.5442;121.0899;1.327467;114.1271;-0.001257492
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_57_045.jpg;0;0.8991849;0;2.458861;123.4844;121.2249;1.331592;114.115;-0.001295418
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_57_109.jpg;0;0.7031539;0;2.494591;123.4035;121.4077;1.326341;114.1024;-0.0007210716
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_57_181.jpg;0;0.5032989;0;2.521711;123.3422;121.5464;1.318448;114.0878;-0.0006662532
C:\Users\Stewartt\Documents\IMG\robocam_2018_03_08_08_32_57_244.jpg;0;0.3045615;0;2.542024;123.2807;121.6855;1.290713;114.0717;-0.0006075874
